title,link,snippet,displayLink
epam/AIRUN-Engineering-Benchmark - GitHub,https://github.com/epam/AIRUN-Engineering-Benchmark,"Jan 13, 2025 ... LLMs Benchmark. Assesses core LLM capabilities in software engineering tasks ... Large Language Model (LLM) answers using another LLM as an evaluator. AI ...",github.com
tensorchord/Awesome-LLMOps: An awesome & curated list ... - GitHub,https://github.com/tensorchord/Awesome-LLMOps,"Dec 22, 2022 ... The Mixtral-8x7B Large Language Model (LLM) is a pretrained generative Sparse Mixture of Experts. ... Create prompt templates, deploy prompts versions, debug LLM ...",github.com
LLM-Agents-Papers/README.md at main · AGI-Edgerunners/LLM ...,https://github.com/AGI-Edgerunners/LLM-Agents-Papers/blob/main/README.md,"Feb 26, 2025 ... [2024/07/01] Agentless: Demystifying LLM-based Software Engineering Agents | [paper] | [code] ... Verification using LLM Agents System | [paper] | [code]. [2024/ ...",github.com
mosofsky/spec-then-code: LLM prompts for structured ... - GitHub,https://github.com/mosofsky/spec-then-code,"May 1, 2025 ... LLM prompts for structured software development because quality takes more than just ""good vibes"". - mosofsky/spec-then-code.",github.com
Software Engineering Laboratory of Fudan University · GitHub,https://github.com/FudanSELab,"Sep 23, 2024 ... Repository for the paper ""Large Language Model-Based Agents for Software Engineering: A Survey"". ... Generate failure reproducing test cases for GitHub Issues.",github.com
open-thought/system-2-research: System 2 Reasoning Link ... - GitHub,https://github.com/open-thought/system-2-research,"Feb 11, 2025 ... Agentless: Demystifying LLM-based Software Engineering Agents ... Scaling LLM Test-Time Compute Optimally can be More Effective than Scaling Model Parameters ...",github.com
What are generative AI models? · GitHub,https://github.com/resources/articles/ai/what-are-generative-ai-models,"Jun 2, 2025 ... ... quality. How generative AI models work. As mentioned earlier ... Generative AI models are reshaping how developers approach software engineering.",github.com
zion-king/ai-summer-of-code: 4 weeks of hands-on ... - GitHub,https://github.com/zion-king/ai-summer-of-code,"Sep 6, 2024 ... ... weeks of hands-on technical training in Large Language Models and Generative AI engineering ... LLM application development. However, I understand that ...",github.com
YerbaPage/Awesome-Repo-Level-Code-Generation: Must ... - GitHub,https://github.com/YerbaPage/Awesome-Repo-Level-Code-Generation,"Jan 8, 2025 ... Thinking Longer, Not Larger: Enhancing Software Engineering Agents via Scaling Test ... software-engineering code-generation ai4se automated-software-engineering ...",github.com
wuxingyu-ai/LLM4EC: A list of awesome papers and ... - GitHub,https://github.com/wuxingyu-ai/LLM4EC,"Oct 4, 2024 ... Large Language Model-based Test Case Generation for GP Agents ... LLM-enhanced Evolutionary Test Generation for Untyped Languages, Automated Software Engineering ...",github.com
KalyanKS-NLP/LLM-Survey-Papers-Collection: A category ... - GitHub,https://github.com/KalyanKS-NLP/LLM-Survey-Papers-Collection,"Apr 8, 2025 ... Large Language Model-Based Agents for Software Engineering: A Survey, Link ... Verification and Validation, Link. LLMs for Specific Domains. Paper, Domain ...",github.com
ZJU-ACES-ISE/ChatUniTest - GitHub,https://github.com/ZJU-ACES-ISE/ChatUniTest,"Aug 5, 2023 ... Enhancing LLM-based Test Generation for Hard-to-Cover Branches via Program Analysis ... Adaptive Test Generation Using a Large Language Model. About. No ...",github.com
FSoft-AI4Code/HyperAgent: Generalist Software Agents to ... - GitHub,https://github.com/FSoft-AI4Code/HyperAgent,"Sep 19, 2024 ... ... software engineering (SE) tasks across various programming languages. Unlike existing LLM-based software agents that typically specialize in specific tasks ...",github.com
Security & Software Engineering Research Lab at University of ...,https://github.com/s2e-lab,"Dec 5, 2023 ... llm-education-survey Public. Accepted at 56th SIGCSE TS. Uh oh ... An empirical investigation of quality in code benchmark datasets; Accepted at SCAM 2024.",github.com
gai4se/LLM4SE: Large Language Models for Software ... - GitHub,https://github.com/gai4se/LLM4SE,"Nov 7, 2023 ... Code Review. Manage code changes · Discussions. Collaborate outside of code ... Large Language Model for Software Engineering. The collection is actively ...",github.com
kyegomez/awesome-multi-agent-papers: A compilation of ... - GitHub,https://github.com/kyegomez/awesome-multi-agent-papers,"Feb 21, 2024 ... Self-Adaptive Large Language Model (LLM)-Based Multiagent Systems N. ... LLM-Based Multi-Agent Systems for Software Engineering: Vision and the Road Ahead ...",github.com
microsoft/mlops-llm-application-service: The repository ... - GitHub,https://github.com/microsoft/mlops-llm-application-service,"Feb 28, 2025 ... ... quality of the service. From a software engineering perspective, an LLM Application Service is just a service that can be implemented as a set of code files ...",github.com
amazon-science/code-agent-eval: Implemental for the ... - GitHub,https://github.com/amazon-science/code-agent-eval,"Jan 18, 2025 ... ... quality of the generated changes. This repository provides an LLM-based ... test patch, enabling both semantic and executability assessments of generated patches.",github.com
CodeLLMPaper/data/papers/labels/program_verification.md at main ...,https://github.com/PurCL/CodeLLMPaper/blob/main/data/papers/labels/program_verification.md,"Dec 9, 2024 ... In this work, we propose... Labels: code generation, program synthesis, static analysis, program verification · LLM Meets Bounded Model Checking: Neuro-symbolic ...",github.com
DataTalksClub/open-source-llm-zoomcamp: A free mini ... - GitHub,https://github.com/DataTalksClub/open-source-llm-zoomcamp,"May 16, 2025 ... This course might be a good fit if you: Are an ML practitioner wanting to dive deeper into open-source LLM stacks; Have a software engineering background and ...",github.com
Xuchen-Li/llm-arxiv-daily: Automatically update arXiv ... - GitHub,https://github.com/Xuchen-Li/llm-arxiv-daily,"6 days ago ... Jixuan Leng et.al. 2505.24217, null. 2025-05-30, HardTests: Synthesizing High-Quality Test Cases for LLM Coding ... Generative AI in Quality Evaluations of Epics ...",github.com
hzysvilla/Academic_LLM_Sec_Papers: Academic Papers ... - GitHub,https://github.com/hzysvilla/Academic_LLM_Sec_Papers,"Mar 25, 2024 ... Software Engineering & Programming Language, Machine Learning. IEEE S&P ... A survey on large language model (llm) security and privacy: The good, the ...",github.com
SWE-agent takes a GitHub issue and tries to automatically fix it ...,https://github.com/SWE-agent/SWE-agent,"Apr 2, 2024 ... Code Review. Manage code changes · Discussions. Collaborate outside of code · Code ... Software Engineering}, author={John Yang and Carlos E Jimenez and ...",github.com
decodingml/llm-twin-course: Learn for free how to build an ... - GitHub,https://github.com/decodingml/llm-twin-course,"Mar 15, 2024 ... Code Review ... Join Decoding ML for proven content on designing, coding, and deploying production-grade AI systems with software engineering and MLOps best ...",github.com
0xkerem/SemantiQ: Source codes of the LLM-powered ... - GitHub,https://github.com/0xkerem/SemantiQ,"Jun 1, 2024 ... Source codes of the LLM-powered customer support system SemantiQ for the fall 2023 software engineering project course ... test it in the preview area.",github.com
LLM Git Commit · GitHub,https://gist.github.com/PedramNavid/d0d3cc4c2362143b3210a9f4a2a9c566,"Feb 12, 2024 ... > llm templates edit gitcommit. model: gpt4. system: >. You will receive a git diff. Write a commit message as if you are a senior software engineering. Keep ...",gist.github.com
fishmingyu/OrcaLoca: OrcaLoca: An LLM Agent Framework ... - GitHub,https://github.com/fishmingyu/OrcaLoca,"Apr 5, 2025 ... ... test (should finish in 5-10 minutes): ... About. OrcaLoca: An LLM Agent Framework for Software Issue Localization. fishmingyu.github.io/OrcaLoca/. Topics.",github.com
How to write good prompts for generating code from LLMs · potpie-ai ...,https://github.com/potpie-ai/potpie/wiki/How-to-write-good-prompts-for-generating-code-from-LLMs,"Apr 3, 2025 ... This approach mirrors established software engineering practices like code review and static analysis, but performs them within the same prompt-response ...",github.com
language-models/llm-23.md at master · gopala-kr/language-models ...,https://github.com/gopala-kr/language-models/blob/master/llm-23.md,"Dec 9, 2023 ... LLM-in-the-loop: Leveraging Large Language Model for Thematic Analysis · The ... A Complete Survey on Generative AI (AIGC): Is ChatGPT from GPT-4 to GPT-5 All You ...",github.com
SoftwareObservatorium/lasso: LASSO - A Large-Scale ... - GitHub,https://github.com/SoftwareObservatorium/lasso,"Dec 10, 2023 ... (Tool Demo) Test-driven Software Experimentation with LASSO: an LLM Benchmarking Example ... test-automation-java generative-ai executability. Resources.",github.com
Geralt-Targaryen/Awesome-Education-LLM: A curated list ... - GitHub,https://github.com/Geralt-Targaryen/Awesome-Education-LLM,"Apr 11, 2024 ... ""Generative AI for Enhancing Active Learning in Education: A Comparative Study of GPT-3.5 and GPT-4 in Crafting Customized Test Questions"" [2024-06] [paper] ...",github.com
cyanheads (Casey Hand) · GitHub,https://github.com/cyanheads,"May 30, 2025 ... Can be used for code review, design critique, writing feedback, and brainstorming. ... I'm open to software engineering roles in AI/LLM development and ...",github.com
NiuTrans/ABigSurveyOfLLMs: A collection of 150+ surveys ... - GitHub,https://github.com/NiuTrans/ABigSurveyOfLLMs,"Mar 20, 2024 ... A Survey on Large Language Model (LLM) Security and Privacy: The Good, the ... Verification and Validation, arXiv 2023.05 [Paper]. Misinformation ...",github.com
CodeLLMPaper/data/papers/labels/bug_detection.md at main ...,https://github.com/PurCL/CodeLLMPaper/blob/main/data/papers/labels/bug_detection.md,"Dec 6, 2024 ... Bug Detection · Abstract: Large Language Model (LLM)-based methods have proven to be effective for many software engineering domains, with a potential for ...",github.com
alopatenko/LLMEvaluation: A comprehensive guide to LLM ... - GitHub,https://github.com/alopatenko/LLMEvaluation,"Apr 10, 2025 ... LLM quality (generic methods: overfitting, redundant layers etc); Inference ... evaluation llm llm-evaluation llm-benchmarking generative-ai-benchmarking ...",github.com
juyongjiang/CodeLLMSurvey: The official GitHub page for ... - GitHub,https://github.com/juyongjiang/CodeLLMSurvey,"Nov 21, 2024 ... Exploring the Effectiveness of LLM based Test-driven Interactive Code ... Debug like a Human: A Large Language Model Debugger via Verifying Runtime ...",github.com
cyanheads/cyanheads - GitHub,https://github.com/cyanheads/cyanheads,"Apr 30, 2025 ... Provides LLM agents with a 'second opinion' for code review, design critique, writing feedback, and brainstorming. ... I'm open to software engineering roles in ...",github.com
speedyapply/2025-AI-College-Jobs: 2025 AI/ML internship ... - GitHub,https://github.com/speedyapply/2025-AI-College-Jobs,"Sep 11, 2024 ... Looking for a Software Engineering job? Check out our SWE college jobs ... Research Scientist Intern - Monetization Generative AI - LLM - Language - PhD ...",github.com
"lin-tan/llm-vul: For our ISSTA23 paper ""How Effective are ... - GitHub",https://github.com/lin-tan/llm-vul,"Nov 24, 2023 ... For validation results, ""test_success"" means the patch passes the test cases ... Software Engineering, Language Model}, location = {Seattle, WA, USA} ...",github.com
HqWu-HITCS/Awesome-LLM-Survey: An Awesome ... - GitHub,https://github.com/HqWu-HITCS/Awesome-LLM-Survey,"Sep 27, 2023 ... LLM for Software Engineering; LLM for Autonomous Driving; LLM for Time Series ... A Survey on Large Language Model (LLM) Security and Privacy: The Good ...",github.com
FormAI-Dataset (FormAI Dataset) · GitHub,https://github.com/FormAI-Dataset,"Sep 8, 2023 ... ... verification of the code within a specified threshold. The labeled samples ... Software Engineering (PROMISE 2023) on December 8, 2023, in San ...",github.com
SimplifyJobs/Summer2025-Internships: Collection of ... - GitHub,https://github.com/SimplifyJobs/Summer2025-Internships,"May 15, 2025 ... Student Test Automation Developer Co-Op, Gatineau, QC, Canada. Apply. 2mo ... Software Engineering Intern - Quality Assurance - Validation Platform, Ann ...",github.com
Arena-Hard-Auto: An automatic LLM benchmark.,https://github.com/lmarena/arena-hard-auto,"Apr 23, 2025 ... 0 contains 500 fresh, challenging real-world user queries (open-ended software engineering ... quality (e.g., different checkpoints from the same training run).",github.com
kuafuai/DevOpsGPT: Multi agent system for AI-driven ... - GitHub,https://github.com/kuafuai/DevOpsGPT,"Aug 3, 2023 ... We combine LLM (Large Language Model) with DevOps tools to convert natural ... High-quality deliverables: DevOpsGPT generates code and performs validation, ...",github.com
test-case-evaluation · GitHub Topics · GitHub,https://github.com/topics/test-case-evaluation,3 days ago ... python qa machine-learning ai software-engineering quality-assurance software-testing test-case-generation qa-automation pydantic llm langchain ollama ...,github.com
Awesome-LLM-Safety/subtopic/Security&Discussion.md at main ...,https://github.com/ydyjya/Awesome-LLM-Safety/blob/main/subtopic/Security&Discussion.md,"Dec 18, 2024 ... A Survey on Large Language Model (LLM) Security and Privacy: The Good the Bad and ... Is Generative AI the Next Tactical Cyber Weapon For Threat Actors?",github.com
tongye98/Awesome-Code-Benchmark: A comprehensive ... - GitHub,https://github.com/tongye98/Awesome-Code-Benchmark,"May 26, 2025 ... CVE-Bench, CVE-Bench:Benchmarking LLM-based Software Engineering Agent's Ability to Repair Real-World CVE Vulnerabilities ... Verification in Industrial Control ...",github.com
Add GitHub Models as an LLM Provider · Issue #10463 · dagger ...,https://github.com/dagger/dagger/issues/10463,"May 23, 2025 ... Code Review. Manage code changes · Discussions. Collaborate outside of code · Code ... GitHub Models is a very convenient LLM provider that available in-context ...",github.com
YoungDubbyDu/LLM-Agent-Optimization: This is the ... - GitHub,https://github.com/YoungDubbyDu/LLM-Agent-Optimization,"Mar 24, 2025 ... A Dynamic LLM-Powered Agent Network for Task-Oriented Agent Collaboration (COLM 2024) [paper] [code]; Scaling Large-Language-Model-based Multi-Agent ...",github.com
GeminiLight/awesome-ai-llm4education: Awesome artificial ... - GitHub,https://github.com/GeminiLight/awesome-ai-llm4education,"Jun 15, 2024 ... Awesome artificial intelligence (AI) and large language model (LLM) for education papers. ... The Triumphs and Trials of Generative AI in Learning Software ...",github.com
codefuse-ai/CodeFuse-CGM - GitHub,https://github.com/codefuse-ai/CodeFuse-CGM,"May 29, 2025 ... CGM: Code Graph LLM. CodefuseLogo. Contents. News; Introduction; Installation ... Large Language Model for Repository-Level Software Engineering Tasks ...",github.com
BigComputer-Project/SWE-Arena: SWE Arena - GitHub,https://github.com/BigComputer-Project/SWE-Arena,"Feb 10, 2025 ... Code Review ... Our platform enables direct evaluation of LLM-generated programs, providing insights into model capabilities in software engineering tasks.",github.com
flavienbwk/awesome-llm-devops: A list of DevOps features ... - GitHub,https://github.com/flavienbwk/awesome-llm-devops,"Jul 22, 2023 ... A list of DevOps features enabled by awesome LLM software. - flavienbwk/awesome-llm ... Code Review. Manage code changes · Discussions. Collaborate outside of ...",github.com
ed-donner/tech2ai: Code to accompany my course from ... - GitHub,https://github.com/ed-donner/tech2ai,"Oct 20, 2024 ... From Software Engineering to AI Data Scientist. For software engineers exploring a career move into Data Science, GenAI, LLMs. This is code to accompany my ...",github.com
GPT-Lab · GitHub,https://github.com/GPT-Laboratory,"May 30, 2024 ... Established at Tampere University by Prof. Pekka Abrahamsson, GPT Lab envisions driving the future of software engineering with Generative AI - GPT-Lab. ... LLM- ...",github.com
DSXiangLi/DecryptPrompt: 总结Prompt&LLM论文，开源 ... - GitHub,https://github.com/DSXiangLi/DecryptPrompt,"Feb 10, 2023 ... Scaling LLM Test-Time Compute Optimally can be More Effective than Scaling Model Parameters ⭐ ... RETA-LLM: A Retrieval-Augmented Large Language Model Toolkit ...",github.com
root-cause-analysis · GitHub Topics · GitHub,https://github.com/topics/root-cause-analysis,"Dec 27, 2024 ... UpTrain is an open-source unified platform to evaluate and improve Generative AI applications. ... llm-prompting llm-eval llm-test hallucination-detection.",github.com
break-into-data/ai-engineer-toolkit: Projects & Resources to ... - GitHub,https://github.com/break-into-data/ai-engineer-toolkit,"Mar 2, 2025 ... If you are new to software engineering check out SWE Fundamentals. If you ... Debug and evaluate LLM apps, LangSmith. TruLens, Open-Source, Ground truth ...",github.com
swe-rl/README.md at main · facebookresearch/swe-rl · GitHub,https://github.com/facebookresearch/swe-rl/blob/main/README.md,"Mar 2, 2025 ... SWE-RL is the first approach to scale reinforcement learning based LLM reasoning for real-world software engineering, leveraging open-source software evolution ...",github.com
GILT - Generation-based Information-support with LLM Technology,https://github.com/namdy0429/GILT,"Feb 17, 2024 ... GILT (Generation-based Information-support with LLM Technology) is a prototype in-IDE LLM information support tool ... Code Review. Manage code changes.",github.com
LLM-Research/2024.md at main · asimsinan/LLM-Research · GitHub,https://github.com/asimsinan/LLM-Research/blob/main/2024.md,"Sep 26, 2024 ... ... large language model (LLM) training. Using ChatGPT as a labeler to ... Large Language Model-Based Agents for Software Engineering: A Survey, Junwei ...",github.com
ipa-lab/hackingBuddyGPT: Helping Ethical Hackers use ... - GitHub,https://github.com/ipa-lab/hackingBuddyGPT,"Apr 25, 2025 ... If you want to use hackingBuddyGPT and need help selecting the best LLM for your tasks, we have a paper comparing multiple LLMs. ... Software Engineering ...",github.com
PurCL/CodeLLMPaper: A continuously updated collection ... - GitHub,https://github.com/PurCL/CodeLLMPaper,"Nov 25, 2024 ... B. Selection Strategy · Contains at least one keyword from: {""pretrain"", ""LLM"", ""large language model"", ""transformer"", ""code model""} . · Contains the keyword "" ...",github.com
UbiquitousLearning/mllm: Fast Multimodal LLM on Mobile ... - GitHub,https://github.com/UbiquitousLearning/mllm,"Jan 24, 2024 ... ... large language model.<|im_end|> <|im_start|>assistant [A] A short ... software engineering, and communication engineering. The university. Run ImageBind.",github.com
weAIDB/awsome-data-llm - GitHub,https://github.com/code4DB/LLM4DB,"Aug 19, 2024 ... CoachLM: Automatic Instruction Revisions Improve the Data Quality in LLM Instruction Tuning ... Is Large Language Model Good at Database Knob Tuning? A ...",github.com
awesome-generative-ai/README.md at main · steven2358 ...,https://github.com/steven2358/awesome-generative-ai/blob/main/README.md,"Mar 14, 2023 ... A curated list of modern Generative Artificial Intelligence projects and services - awesome-generative-ai/README.md at main ...",github.com
ntt-dkiku/chaos-eater: The official implementation of ... - GitHub,https://github.com/ntt-dkiku/chaos-eater,"Mar 7, 2025 ... ... LLM agents. The operations assigned to LLM agents include several software engineering tasks, such as requirement definitions, test planning, and debugging.",github.com
Software Engineering Research Group · GitHub,https://github.com/serg-Delft,"Nov 28, 2024 ... Search-Based Test Data Generation for SQL Queries. Java 91 12 · andy ... Efficient-Testing-for-Large-Language-Model-Evaluation-in-Software-Engineering Public.",github.com
KatherLab/ToolMaker: Turn GitHub repositories into LLM ... - GitHub,https://github.com/KatherLab/ToolMaker,"Feb 17, 2025 ... Code Review. Manage code changes · Discussions. Collaborate outside ... Here, kather100k_muc is the name of the test case defined in the tool definition file.",github.com
TrafficGuard/typedai: TypeScript AI platform with AI chat ... - GitHub,https://github.com/TrafficGuard/sophia,"Jun 20, 2024 ... test · test · v0.5.0 (#42). last month. variables · variables · Add SambaNova. Fixes ... typescript agents ai-agents llm ai-code-review ai-agents-framework ai ...",github.com
CodeLLMPaper/data/papers/labels/static_analysis.md at main ...,https://github.com/PurCL/CodeLLMPaper/blob/main/data/papers/labels/static_analysis.md,"Dec 1, 2024 ... Abstract: Large Language Model (LLM)-based methods have proven to be effective for many software engineering domains, with a potential for substantial ...",github.com
huhusmang/Awesome-LLMs-for-Vulnerability-Detection ... - GitHub,https://github.com/huhusmang/Awesome-LLMs-for-Vulnerability-Detection,"Mar 26, 2025 ... CVE-Bench: Benchmarking LLM-based Software Engineering Agent's Ability to Repair Real-World CVE Vulnerabilities ... Generative Large Language Model usage ...",github.com
llm-as-a-judge/Awesome-LLM-as-a-judge - GitHub,https://github.com/llm-as-a-judge/Awesome-LLM-as-a-judge,"Nov 25, 2024 ... ... LLM-Based Relevance Judgment. ArXiv preprint (2025) [Paper]; Heimdall: test-time scaling on the generative verification. ArXiv preprint (2025) [Paper]; Deep ...",github.com
varungodbole/prompt-tuning-playbook: A playbook for ... - GitHub,https://github.com/varungodbole/prompt-tuning-playbook,"Nov 17, 2024 ... You then “fine-tune” it on Dataset A to get better performance on A's validation set than if you trained the model directly from scratch on A. ... LLM to ...",github.com
jim-schwoebel/awesome_ai_agents: A comprehensive list ... - GitHub,https://github.com/jim-schwoebel/awesome_ai_agents,"Jan 1, 2025 ... Airline-Review-Llm-Chatbot - Using a Large Language Model (LLM) to develop a ... LLM and Generative AI models like Bard and ChatGPT; Visuallm ...",github.com
Intelligent-CAT-Lab/PLTranslationEmpirical: Artifact ... - GitHub,https://github.com/Intelligent-CAT-Lab/PLTranslationEmpirical,"Jan 9, 2024 ... ... Software Engineering (ICSE 2024), Lisbon, Portugal, April 2024 - Intelligent ... test cases, respectively. Each code snippet has an id in the filename ...",github.com
yueyueL/ReliableLM4Code: Collections of research ... - GitHub,https://github.com/yueyueL/ReliableLM4Code,"Oct 29, 2023 ... ... test case generation. ... Generative Artificial Intelligence for Software Engineering--A Research Agenda, 2023, paper; A Survey on Large Language Model (LLM) ...",github.com
[BUG]Cannot run the memory example using Azure OpenAI · Issue ...,https://github.com/crewAIInc/crewAI/issues/2320,"Mar 10, 2025 ... llm = LLM( model=""azure/gpt-4o-mini"", api_key=api_key, api_base=base_url ) ... software engineering, AI, and startups. You work as a freelancer and are ...",github.com
brexhq/prompt-engineering: Tips and tricks for working with ... - GitHub,https://github.com/brexhq/prompt-engineering,"Mar 15, 2023 ... It's based on lessons learned from researching and creating Large Language Model (LLM) prompts for production use cases. ... software engineering is the ...",github.com
[BUG]Cannot run the memory example using Azure OpenAI · Issue ...,https://github.com/crewAIInc/crewAI/issues/2320,"Mar 10, 2025 ... llm = LLM( model=""azure/gpt-4o-mini"", api_key=api_key, api_base=base_url ) ... software engineering, AI, and startups. You work as a freelancer and are ...",github.com
Xuchen-Li/cv-arxiv-daily: Automatically update arXiv papers ... - GitHub,https://github.com/Xuchen-Li/cv-arxiv-daily,"Jan 27, 2025 ... Ultra-FineWeb: Efficient Data Filtering and Verification for High-Quality LLM Training Data ... Do Large Language Model Benchmarks Test Reliability? Joshua ...",github.com
XiaoxinHe/Awesome-Graph-LLM: A collection of ... - GitHub,https://github.com/XiaoxinHe/Awesome-Graph-LLM,"Jun 3, 2023 ... (arXiv 2024.02) Knowledge Graph Large Language Model (KG-LLM) for Link Prediction [paper]; (arXiv 2024.04) Evaluating the Factuality of Large Language Models ...",github.com
masamasa59/ai-agent-papers: A collection of AI Agents ... - GitHub,https://github.com/masamasa59/ai-agent-papers,"Apr 15, 2025 ... ""The Real Barrier to LLM Agent Usability is Agentic ROI"" [paper] · ""A Survey on Large Language Model based Human-Agent Systems"" [paper] · ""Vision-Language- ...",github.com
jeffheaton/cabi_genai_automation: Introduction to ... - GitHub,https://github.com/jeffheaton/cabi_genai_automation,"May 15, 2024 ... Introduction to Automation with LangChain, Generative AI, and Python - jeffheaton ... LLM Writes a Book. LangChain and Chat Memory. Buffer Limited Memory · Token ...",github.com
Pontificia Universidad Católica de Chile - Computer Science ...,https://github.com/iic2154-uc-cl,"Jul 23, 2024 ... Code Review. Manage code ... letscommit-past-inv Public. Enhancing Commit Message Quality in Software Engineering Capstone Projects with Generative AI.",github.com
decodingml/second-brain-ai-assistant-course: Learn to ... - GitHub,https://github.com/decodingml/second-brain-ai-assistant-course,"Feb 13, 2025 ... Build an agentic RAG system powered by your Second Brain; Design production-ready LLM architectures; Apply LLMOps and software engineering best practices; Fine- ...",github.com
software-testing · GitHub Topics · GitHub,https://github.com/topics/software-testing,"Dec 19, 2024 ... ... model-checking formal-methods quality-assurance ebooks software-testing tla ... Templates related to Test Plan and BugBash are also updated. testing learning test ...",github.com
What makes multi-agent LLM systems multi-agent? · GitHub,https://gist.github.com/yoavg/9142e5d974ab916462e8ec080407365b,"Nov 23, 2024 ... This is nice software engineering, and makes a lot of sense. But I would ... TPTU: Large Language Model-based AI Agents for Task Planning and Tool Usage ↩.",gist.github.com
dayuyang1999/Awesome-Code-Reasoning - GitHub,https://github.com/dayuyang1999/Awesome-Code-Reasoning,"Feb 27, 2025 ... Agentless: Demystifying LLM-based Software Engineering Agents, https://arxiv ... 2024-10-04. Evaluating Software Development Agents: Patch Patterns, Code Quality, ...",github.com
