title,link,snippet,displayLink
Generative AI and Software Engineering Education,https://insights.sei.cmu.edu/blog/generative-ai-and-software-engineering-education/,"Sep 9, 2024 ... Second, there will be a lot of poorly generated code created by programmers working with these generative AI tools, which will incur lots of technical debt that ...",insights.sei.cmu.edu
Prompt Design and Engineering: Introduction and Advanced Methods,https://arxiv.org/html/2401.14423v3,"Feb 8, 2024 ... Machine learning: The high interest credit card of technical debt. In SE4ML ... Retrieval-augmented generation for large language models: A survey.",arxiv.org
From Vision to Velocity: Government's AI Inflection Point Is Here ...,https://meritalk.com/articles/from-vision-to-velocity-governments-ai-inflection-point-is-here/,"Apr 9, 2025 ... As artificial intelligence (AI) reshapes the Federal ... small infrastructure investment and expand over time without increasing their technical debt.",meritalk.com
Large Language Models: A Survey,https://arxiv.org/html/2402.06196v2,"Feb 20, 2024 ... Young, “Machine learning: The high interest credit card of technical debt,” in SE4ML: Software Engineering for Machine Learning (NIPS 2014 Workshop), 2014.",arxiv.org
Generative AI in Cybersecurity | Centre for Emerging Technology ...,https://cetas.turing.ac.uk/publications/generative-ai-cybersecurity,"Jun 10, 2024 ... ... technical debt. While secure coding is challenging, Copilot is not a panacea ... [40] Meng et al., “Large Language Model guided Protocol Fuzzing,” in ...",cetas.turing.ac.uk
"Beyond Chatbot-K: On Large Language Models, “Generative AI ...",https://read.dukeupress.edu/critical-ai/article/doi/10.1215/2834703X-11205147/390862/Beyond-Chatbot-K-On-Large-Language-Models,"Apr 1, 2024 ... In her thinkpiece in this special issue, Annette Vee, a scholar of digital composition and literacy, adopts the terms technical debt and moral hazard to ...",read.dukeupress.edu
Towards a Standard for Identifying and Managing Bias in Artificial ...,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1270.pdf,"Mar 15, 2022 ... For purposes of this publication, the term Artificial Intelligence (AI) refers to a large class ... significant technical debt and/or ethical debt. 8 survivorship ...",nvlpubs.nist.gov
iSEngLab/AwesomeLLM4SE: A Survey on Large ... - GitHub,https://github.com/iSEngLab/AwesomeLLM4SE,"Dec 31, 2023 ... ... Multiple Large Language Model Agents[2024-arXiv]; AutoComply ... Towards Automatically Addressing Self-Admitted Technical Debt: How Far Are We?",github.com
Shrey Kumar Jain - Soroco | LinkedIn,https://in.linkedin.com/in/er-shrey,"Jan 18, 2025 ... Contributions · Your software needs stability, but clients crave innovation. How do you strike the right balance? · Your team member ignores technical debt's ...",in.linkedin.com
The economic potential of generative AI,https://www.mckinsey.de/~/media/mckinsey/locations/europe%20and%20middle%20east/deutschland/news/presse/2023/2023-06-14%20mgi%20genai%20report%2023/the-economic-potential-of-generative-ai-the-next-productivity-frontier-vf.pdf,"Jun 1, 2023 ... a new large language model, or LLM, called GPT-4 with markedly ... significant amount of technical debt along with a siloed and complex IT architecture.3.",www.mckinsey.de
Generative AI Solutions | Sysvine Technologies,https://sysvine.com/services/artificial-intelligence/gen-ai-solutions,"Dec 15, 2024 ... ... technical debt, and enhance overall code quality. By combining advanced language models with software engineering best practices, we help organizations ...",sysvine.com
Systematic review of data-centric approaches in artificial intelligence ...,https://www.sciencedirect.com/science/article/pii/S2666764923000279,"Sep 15, 2023 ... We addressed how adding data might harm datasets and how HoloClean can be used to restore and clean them. Finally, we discuss the causes of technical debt in AI ...",www.sciencedirect.com
Artificial intelligence (AI) or augmented intelligence? How big data ...,https://journals.co.za/doi/full/10.7196/SAMJ.2024.v114i2.1631,"Nov 1, 2024 ... Generative AI: Large language models and large multimodal models ... Technical debt is incurred when innovation occurs and is rapidly implemented ...",journals.co.za
